Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6wNwHBUjsessjRioNVFbaO,"Sour Girl","No. 4","Stone Temple Pilots",1999,256253,63,false,rwinj,2026-06-11T23:34:12Z,"grunge,alternative rock,post-grunge,rock","Atlantic Records",0.394,0.663,0,-6.619,1,0.0295,0.0769,0.00644,0.239,0.737,207.575,4
spotify:track:39wwDk4Q6o4EHGqle5sf7d,"Dancing Days - 2019 Remaster","Purple (Super Deluxe Edition) [2019 Remaster]","Stone Temple Pilots",2019-10-18,234640,49,false,rwinj,2026-06-12T15:49:13Z,"grunge,alternative rock,post-grunge,rock","Rhino Atlantic",0.747,0.532,5,-9.296,1,0.0354,0.263,0.0000173,0.0863,0.913,112.395,4
spotify:track:17Nk1aji6gd26vabky7fMi,"All in the Suit That You Wear","Thank You","Stone Temple Pilots",2003-11-10,219573,45,false,rwinj,2026-06-12T16:47:02Z,"grunge,alternative rock,post-grunge,rock","Atlantic Records",0.429,0.983,2,-2.962,0,0.0617,0.0000194,0.0176,0.312,0.579,122.881,4
spotify:track:03h7aLNRDhxMOmVLcbtfl1,"Piece of Pie - 2017 Remaster","Core (Super Deluxe Edition)","Stone Temple Pilots",1992-09-29,324413,53,false,rwinj,2026-06-12T20:40:50Z,"grunge,alternative rock,post-grunge,rock","Rhino Atlantic",0.392,0.934,7,-5.979,1,0.0643,0.000135,0.0000397,0.157,0.389,146.717,4
spotify:track:4LGKzrdEeBwR9UHCGlDT0W,"I'll Stick Around","Foo Fighters","Foo Fighters",1995-07-04,232533,61,false,rwinj,2026-06-13T00:29:45Z,"rock,post-grunge,alternative rock,grunge","RCA Records Label",0.306,0.985,0,-6.687,1,0.0822,0.00254,0.626,0.13,0.255,133.963,4
spotify:track:6zFFYdst2u4PIKykSU7HOT,"The Hunter","Tons Of Sobs","Free",1968-03-14,254746,36,false,rwinj,2026-06-13T17:42:11Z,"classic rock,blues rock","UMC (Universal Music Catalogue)",0.381,0.617,4,-8.526,0,0.0464,0.0372,0.0022,0.115,0.69,130.377,4
spotify:track:3y6I3mmoWq8YQeN6NGFfon,"A Song From Under The Floorboards","The Complete John Peel Sessions","Magazine",2008-01-01,247866,20,false,rwinj,2026-06-13T23:50:35Z,"post-punk,new wave,proto-punk,madchester,gothic rock","Virgin Catalogue",0.594,0.938,0,-7.536,1,0.0403,0.00111,0.00208,0.31,0.805,114.258,4
spotify:track:4QPIp6AKNrCqFTaUuOYl0O,"All Your Lies","Ultramega OK (Expanded Reissue)","Soundgarden",2017-03-10,229915,39,false,rwinj,2026-06-15T15:33:36Z,"grunge,post-grunge,hard rock","Sub Pop Records",0.362,0.921,4,-4.617,0,0.0724,0.0000156,0.132,0.319,0.319,91.717,4
spotify:track:3jQ5FQxLRJiLvv6UPj0KIH,"Mood for Trouble","Ultramega OK (Expanded Reissue)","Soundgarden",2017-03-10,260784,37,false,rwinj,2026-06-15T15:35:58Z,"grunge,post-grunge,hard rock","Sub Pop Records",0.288,0.846,4,-5.708,0,0.0408,0.0117,0.000251,0.111,0.2,140.122,4
spotify:track:4lMj55jbeHXYBXM5Z6wvMP,"Havana","4 Singles","Gary Myrick",2026-05-06,274760,4,false,rwinj,2026-06-16T14:43:30Z,"new wave,synthpop","Sound Of Vinyl Records",0.396,0.72,9,-9.76,1,0.0429,0.0000304,0.054,0.225,0.37,106.483,4
spotify:track:49m5Z5iG65fXr1Pvm4rQ08,"Fame Is Dangerous","4 Singles","Gary Myrick",2026-05-06,230952,23,false,rwinj,2026-06-16T14:44:30Z,"new wave,synthpop","Sound Of Vinyl Records",0.457,0.613,6,-11.072,1,0.0356,0.000218,0.00445,0.272,0.404,120.339,4
spotify:track:5yGAtvmSwEOjfyLjjREAyy,"Everyone Has a Summer","Lovage: Music to Make Love to Your Old Lady By","Lovage;Mike Patton;Jennifer Charles;Nathaniel Merriweather",2001-11-06,256933,33,false,rwinj,2026-06-16T15:30:23Z,"trip hop,downtempo,avant-garde,industrial rock","Bulk Recordings",0.631,0.614,5,-11.278,0,0.209,0.171,0.112,0.0747,0.591,168.125,4
spotify:track:17OgrEnuBJlrm0eksr3hfd,"Hand in Glove - 2011 Remaster","Louder Than Bombs","The Smiths",1987,195453,43,false,rwinj,2026-06-16T15:53:43Z,"new wave,madchester,jangle pop","WM UK",0.443,0.974,5,-5.298,0,0.0645,0.00014,0.00423,0.397,0.716,141.303,4
spotify:track:4iiX7axMHcc76BGM0QJEY5,"Until The End Of The World","Achtung Baby (Deluxe Edition)","U2",1991-11-18,278480,57,false,rwinj,2026-06-16T17:59:32Z,"rock","Universal-Island Records Ltd.",0.502,0.68,2,-10.438,1,0.029,0.0000579,0.33,0.507,0.573,102.252,4
spotify:track:1fbIlgO7EgYsDzk3r3uRz2,"In A Life","Easter Lily EP","U2",2026-04-03,273906,59,false,rwinj,2026-06-16T18:45:33Z,"rock","Universal-Island Records Ltd.",0.648,0.532,11,-9.672,0,0.0307,0.106,0.0000299,0.207,0.471,140.035,4
spotify:track:3RcrFgETR1QGjzV6ZzIRBy,"Why Can't I Be You?","Kiss Me, Kiss Me, Kiss Me","The Cure",1987-05-25,194133,53,false,rwinj,2026-06-17T14:34:22Z,"new wave,post-punk,gothic rock,darkwave","Rhino/Elektra",0.629,0.949,0,-4.664,0,0.048,0.461,0.00000856,0.0522,0.719,107.798,4
spotify:track:1D3YGmST01Ba0WRiT7THPG,"I Sat by the Ocean","...Like Clockwork","Queens of the Stone Age",2013-06-03,235586,67,false,rwinj,2026-06-17T14:48:04Z,"stoner rock,alternative rock","Matador",0.516,0.78,8,-4.004,0,0.0364,0.00136,0.000715,0.11,0.899,116.794,4
spotify:track:0BqQWfhMrkpRAUCbdfdHUC,"Little Sister","Lullabies To Paralyze","Queens of the Stone Age",2005-01-01,174026,63,false,rwinj,2026-06-17T14:48:26Z,"stoner rock,alternative rock","Interscope",0.364,0.959,1,-2.955,1,0.0627,0.0113,0.000953,0.411,0.927,161.797,4
spotify:track:60wTHSJ0PxxwZDiSLiFaQX,"If Only","Queens of the Stone Age","Queens of the Stone Age",1998-09-22,202680,61,false,rwinj,2026-06-17T14:57:00Z,"stoner rock,alternative rock","Matador",0.597,0.892,5,-4.484,0,0.0297,0.0716,0.195,0.0797,0.939,126.066,4
spotify:track:1RwDsaft1szD0FO3DVEtaT,"The Lost Art Of Keeping A Secret","Rated R","Queens of the Stone Age",2000-06-06,216000,61,false,rwinj,2026-06-17T16:49:40Z,"stoner rock,alternative rock","Interscope",0.544,0.791,1,-4.788,1,0.0353,0.0756,0.00951,0.719,0.418,110.754,4
spotify:track:45IMiWdNPuIV55agMZAZ6h,"Cowboy Song - Live","'Live And Dangerous'","Thin Lizzy",1978-06-02,294706,28,false,rwinj,2026-06-17T17:19:36Z,"classic rock,hard rock","Rhino/Warner Records",0.437,0.748,8,-11.994,1,0.046,0.0223,0.0977,0.743,0.508,143.563,4
spotify:track:7ByP3rz2qHhCoXyphUufad,"Deep End","Love Chant","The Lemonheads",2025-10-24,200905,29,false,rwinj,2026-06-17T17:45:11Z,"power pop,alternative rock","Fire Records",0.525,0.986,4,-3.194,0,0.0332,0.000136,0.00254,0.54,0.57,100.075,4
spotify:track:7L047y1ZHviYNfScX0wLXa,"The Bottom Line","This Is Big Audio Dynamite","Big Audio Dynamite",1985-11-01,278880,42,false,rwinj,2026-06-17T18:23:10Z,"new wave,alternative dance","Columbia/Legacy",0.673,0.789,2,-12.884,1,0.0411,0.0341,0.00811,0.0948,0.642,117.031,4
spotify:track:6E8hhcSnvtevktpFSnHmjK,"Sister Havana","Saturation","Urge Overkill",1993-01-01,230800,45,false,rwinj,2026-06-17T19:06:06Z,"","Geffen",0.591,0.803,5,-8.874,1,0.0325,0.000983,0.0537,0.0659,0.729,136.769,4
spotify:track:4nJlfdLIucLBkXEJPsSCSp,"Twice As Hard","Shake Your Money Maker","The Black Crowes",1990-02-13,249533,63,false,rwinj,2026-06-17T19:24:17Z,"southern rock,jam band,rock","American Recordings Catalog P&D",0.376,0.851,0,-3.535,1,0.0459,0.11,0.000124,0.277,0.487,173.119,4
spotify:track:4FgGFfL3FxvNxybHFcaz3m,"Remedy","The Southern Harmony And Musical Companion","The Black Crowes",1992-01-01,322640,0,false,rwinj,2026-06-19T22:15:33Z,"southern rock,jam band,rock","American Recordings Catalog P&D",0.408,0.978,8,-3.777,1,0.056,0.0011,0.00000321,0.08,0.351,160.534,4
spotify:track:0LN5gIsS5tQSmRzQrHSaTR,"Eminence Front","It's Hard","The Who",1982-09-04,339106,73,false,rwinj,2026-06-19T22:18:53Z,"classic rock,rock","Geffen*",0.697,0.787,5,-9.695,0,0.0305,0.232,0.587,0.0404,0.572,98.066,4
spotify:track:7uuiEAFGs0wHQKr7bdseNH,"Changing","Don't Be a Stranger","The Moondoggies",2016-10-07,276933,27,false,rwinj,2026-06-19T22:23:13Z,"alt country","Hardly Art",0.24,0.784,4,-4.841,1,0.0409,0.0000181,0.0000511,0.236,0.573,178.229,4
spotify:track:6lv3hkWzVu8e6ZwyX0FTgz,"Norm","Norm","Tarantula Bill",2026-06-12,221212,18,false,rwinj,2026-06-21T15:25:23Z,"","Mean World Records",0.486,0.769,9,-7.673,1,0.0386,0.000195,0.278,0.0851,0.506,99.034,4
spotify:track:0x2wtJbtJrox3SDmnMj97x,"Gimme Three Steps","Pronounced' Leh-'Nerd 'Skin-'Nerd","Lynyrd Skynyrd",1973-01-01,267173,72,false,rwinj,2026-06-24T14:32:49Z,"southern rock,classic rock,rock","Geffen*",0.554,0.74,9,-7.706,1,0.0799,0.693,0.0000719,0.225,0.803,133.363,4
spotify:track:7KsVfP6wf869ZbhXtD9Rkp,"就在星期五","展望未來","Mary Bites Kerry",2017-03-04,256370,7,false,rwinj,2026-06-25T16:17:30Z,"taiwanese indie,ska punk,ska,chinese rock","Between Co., Ltd.",0.437,0.82,2,-3.871,1,0.0437,0.00212,0,0.201,0.928,190.041,4
spotify:track:7K01DgaD56wCLYF74SWi4L,"I Don't Want You Anyway","I Don't Want You Anyway","Superchunk",2026-04-08,180346,30,false,rwinj,2026-06-25T17:07:16Z,"power pop,indie rock,alternative rock","Merge Records",0.354,0.979,2,-3.147,1,0.0556,0.000118,0,0.1,0.397,151.982,4
spotify:track:5m7on0zpnmeAXy72ANrmfU,"Bad Girlfriend","Scars & Souvenirs (Special Edition)","Theory of a Deadman",2008-04-01,205626,71,true,rwinj,2026-06-25T17:09:38Z,"post-grunge,alternative metal","Roadrunner Records",0.504,0.957,0,-2.657,1,0.0529,0.00298,0,0.187,0.676,135.013,4
spotify:track:1NoE1pEKbjVDmwLvrMsoop,"Ugly","Head For The Door","The Exies",2004-01-01,198360,58,false,rwinj,2026-06-25T17:13:34Z,"post-grunge","Virgin Records",0.214,0.941,5,-2.983,0,0.0984,0.000441,0,0.0977,0.17,169.548,4
spotify:track:0ecuZefr04QYl0cGpT53Nz,"Cut You In","Boggy Depot","Jerry Cantrell",1998-04-07,203000,51,false,rwinj,2026-06-25T17:15:13Z,"grunge,post-grunge","Columbia",0.632,0.742,10,-6.785,1,0.0342,0.225,0.00115,0.138,0.725,119.509,4
spotify:track:3cbTV3IZZvSBYVcl0xuZbY,"Bound For The Floor","As Good As Dead","Local H",1996-01-01,222960,77,false,rwinj,2026-06-25T17:16:49Z,"grunge,post-grunge","Island Records",0.654,0.53,6,-7.409,1,0.0556,0.000113,0.0197,0.0534,0.584,119.284,4
spotify:track:1LC2Hcgf2RgEbxPHNTnzaC,"Saint Joe On The School Bus","Marcy Playground","Marcy Playground",1997-01-01,200156,56,false,rwinj,2026-06-25T17:21:11Z,"","Capitol Records",0.714,0.687,4,-7.126,1,0.0325,0.00315,0.00375,0.126,0.858,103.938,4
spotify:track:14d6OQbMDNM7jO3haT3kL0,"Simple Lessons","Lucy","Candlebox",1995-09-22,173240,42,false,rwinj,2026-06-25T17:26:43Z,"grunge,post-grunge","Maverick",0.268,0.898,6,-6.486,0,0.0842,0.00145,0.0000104,0.136,0.534,203.701,3
spotify:track:2tzeFz8J7AFzSCpxaCrJat,"10,000 Horses","Happy Pills","Candlebox",1998-07-21,310853,54,false,rwinj,2026-06-25T17:30:15Z,"grunge,post-grunge","Maverick",0.4,0.931,9,-4.706,0,0.076,0.0465,0,0.164,0.202,120.066,4
spotify:track:7FblcKgEyo6zZjSMAnYpOX,"Wicked Garden - 2017 Remaster","Core (Super Deluxe Edition)","Stone Temple Pilots",1992-09-29,245266,67,false,rwinj,2026-06-25T17:31:29Z,"grunge,alternative rock,post-grunge,rock","Rhino Atlantic",0.216,0.913,2,-6.547,1,0.0641,0.0000204,0.0000479,0.104,0.382,153.106,4
spotify:track:5TLA7O0ogTqwZHbS3ERabw,"Blow Up The Outside World","Down On The Upside","Soundgarden",1996-05-21,345666,65,false,rwinj,2026-06-25T17:33:33Z,"grunge,post-grunge,hard rock","A&M",0.33,0.529,9,-10.043,1,0.0358,0.000807,0.214,0.126,0.148,140.156,4
spotify:track:5UNoPMX7K2W769iQ4PDfOt,"Shelf In The Room","Days Of The New","Days Of The New",1997-06-03,283973,61,false,rwinj,2026-06-25T17:34:14Z,"grunge,post-grunge","Days of the New / Geffen",0.621,0.619,6,-9.047,1,0.0264,0.0349,0.0000688,0.168,0.325,128.967,4
spotify:track:6rzn7K6369rzpzsFk2Xfsd,"Personal Jesus","Personal Jesus","Def Leppard",2018-11-23,236520,20,false,rwinj,2026-06-25T19:58:38Z,"glam metal,glam rock,classic rock","UMC (Universal Music Catalogue)",0.494,0.737,11,-15.678,0,0.0534,0.0000896,0.0221,0.608,0.675,130.07,4
spotify:track:356x2OD1llA9NfOMXVmGSk,"To Space","EP #2","Kings of Leon",2025-11-07,233289,60,false,rwinj,2026-06-25T23:50:37Z,"","Love Tap Records, LLC",0.701,0.644,6,-7.251,0,0.0341,0.106,0.000575,0.0939,0.612,116.174,4
spotify:track:0svaiEE8lMG6Q3PjMWdxLq,"Losing My Religion - Live At The Point Depot, Dublin, Ireland / February, 2005","R.E.M. Live","R.E.M.",2007-10-15,293346,59,false,rwinj,2026-06-25T23:50:50Z,"jangle pop,alternative rock,rock","Concord Records",0.568,0.966,9,-5.457,0,0.053,0.0365,0.00000364,0.969,0.516,129.004,4
spotify:track:43oPpqzWPSZmeiwYicmzjG,"Cherry Bomb","The Lonesome Jubilee","John Mellencamp",1987,287106,66,false,rwinj,2026-06-25T23:51:12Z,"classic rock","John Mellencamp 2023 (Island)",0.744,0.945,7,-3.266,1,0.0286,0.0509,0.00000141,0.0435,0.961,113.882,4
spotify:track:67eX1ovaHyVPUinMHeUtIM,"Hurts So Good","American Fool","John Mellencamp",1982,218960,76,false,rwinj,2026-06-25T23:51:23Z,"classic rock","John Mellencamp 2023 (Island)",0.785,0.737,9,-5.306,1,0.0363,0.042,0.000107,0.108,0.971,125.447,4
spotify:track:5VbePtZp1at8gH990zVyTI,"Hollywood Nights","Stranger In Town","Bob Seger",1978-05-05,302626,70,false,rwinj,2026-06-25T23:51:32Z,"classic rock","Bob Seger",0.529,0.968,9,-5.198,1,0.0503,0.00506,0.00034,0.201,0.751,150.326,4
spotify:track:4fpxnJGDWFxjGvLJOqPPt8,"True Faith","Substance","New Order",1987-08-17,355066,68,false,rwinj,2026-06-25T23:51:55Z,"new wave,synthpop,post-punk,madchester","Rhino",0.589,0.784,0,-13.037,1,0.0312,0.175,0.0767,0.132,0.941,116.981,4
spotify:track:6SsP9PE7JT83QZA8kEYHVV,"More Than This","Roxy Music Collection","Roxy Music",2004-01-01,272857,54,false,rwinj,2026-06-25T23:51:57Z,"glam rock,art rock","EMI Gold",0.657,0.552,6,-11.77,1,0.0255,0.0424,0.039,0.106,0.759,128.494,4
spotify:track:11leihwcsTVOTo1gxpgYNG,"Shout","Songs From The Big Chair (Super Deluxe Edition)","Tears For Fears",1985-02-25,392675,59,false,rwinj,2026-06-25T23:51:58Z,"new wave,synthpop","UMC (Universal Music Catalogue)",0.51,0.931,0,-11.12,1,0.0423,0.185,0.0000136,0.12,0.491,97.908,4
spotify:track:20OFwXhEXf12DzwXmaV7fj,"Bad Moon Rising","Green River (Expanded Edition)","Creedence Clearwater Revival",1969-08-03,141600,83,false,rwinj,2026-06-25T23:52:03Z,"classic rock,southern rock,country rock","Craft Recordings",0.508,0.774,2,-5.973,1,0.0321,0.0586,0.00000487,0.063,0.942,178.946,4
spotify:track:1gcESexgftSuLuML57Y69q,"All Right Now","Fire And Water","Free",1970-06-26,330643,74,false,rwinj,2026-06-25T23:52:09Z,"classic rock,blues rock","UMC (Universal Music Catalogue)",0.787,0.472,2,-12.824,1,0.0832,0.221,0.000336,0.153,0.824,120.059,4
spotify:track:6FsQrRpBLgsrFeAeiQqytm,"Bang a Gong (Get It On) - 2003 Remaster","Electric Warrior [Expanded & Remastered]","T. Rex",1971-09-24,267000,70,false,rwinj,2026-06-25T23:52:15Z,"glam rock,proto-punk","Rhino/Warner Records",0.729,0.818,2,-9.992,1,0.0732,0.157,0.284,0.195,0.906,125.814,4
spotify:track:4yugZvBYaoREkJKtbG08Qr,"Take It Easy - 2013 Remaster","Eagles (2013 Remaster)","Eagles",1972-06-01,211577,84,false,rwinj,2026-06-25T23:52:22Z,"classic rock,yacht rock,soft rock","Rhino/Elektra",0.575,0.67,7,-10.39,1,0.0318,0.343,0.00000495,0.129,0.74,139.191,4
spotify:track:5F40csF5DtKOGfEg8vuz1d,"Rock 'n' Roll (Part 2)","Glitter","Gary Glitter",1973,193253,63,false,rwinj,2026-06-25T23:52:34Z,"glam rock","Snapper Music",0.71,0.314,11,-10.666,0,0.082,0.000292,0.785,0.0857,0.401,129.124,4
spotify:track:1gqTXnc7WXBI9AwcCiqcJ1,"Jumpin' Jack Flash - Mono Version","Through The Past, Darkly (Big Hits Vol. 2) [UK Version]","The Rolling Stones",1969-09-12,221746,46,false,rwinj,2026-06-25T23:52:45Z,"classic rock,rock","ABKCO (US)",0.571,0.901,3,-9.152,1,0.0568,0.0457,0.205,0.0753,0.645,137.317,4
spotify:track:1OxcIUqVmVYxT6427tbhDW,"Fly Away","5","Lenny Kravitz",1998-05-12,221332,82,false,rwinj,2026-06-25T23:53:01Z,"","Virgin Records",0.587,0.872,7,-5.066,1,0.0484,0.018,0,0.622,0.735,159.925,4
spotify:track:3q44HY8PBUSUVFuy8Uboxh,"Paralyzed","Blue Electric Light","Lenny Kravitz",2024-05-24,268421,47,false,rwinj,2026-06-25T23:53:14Z,"","BMG Rights Management GmbH",0.3,0.735,9,-4.833,1,0.029,0.00125,0.0000676,0.109,0.392,146.762,4
spotify:track:5u8Dwz4h41DDOKfeFfexMR,"Invisible Sun","Ghost In The Machine (Remastered 2003)","The Police",1981-10-02,224200,60,false,rwinj,2026-06-25T23:53:47Z,"","Polydor Records",0.573,0.396,10,-10.927,1,0.031,0.425,0.267,0.0934,0.149,120.308,4
spotify:track:255YBFFiVe4ldKi15PYGDv,"Dream Attack - 2015 Remaster","Technique","New Order",1989-01-30,318626,42,false,rwinj,2026-06-25T23:54:15Z,"new wave,synthpop,post-punk,madchester","Rhino",0.556,0.962,11,-8.219,0,0.0341,0.0187,0.621,0.0702,0.965,146.445,4
spotify:track:0kQTkXqjtWSPCM2D14cGq3,"Thieves like Us","The Best of New Order","New Order",1994-01-01,237680,50,false,rwinj,2026-06-25T23:54:27Z,"new wave,synthpop,post-punk,madchester","London Records",0.662,0.682,0,-6.484,1,0.0318,0.0172,0.000611,0.129,0.857,113.027,4
spotify:track:5eYRFnz8Gbo7MMniCQfaUi,"This Time - Studio Demo","Listen Like Thieves (40th Anniversary Deluxe Edition)","INXS;Giles Martin;Paul Hicks",1985-10-14,169280,6,false,rwinj,2026-06-25T23:54:49Z,"","Rhino Atlantic",0.601,0.842,2,-7.482,1,0.0368,0.000908,0.0000293,0.0689,0.675,135.653,4
spotify:track:7MNRqcvpme55iJG9kfgV8O,"One X One","Listen Like Thieves","INXS",1985-10-14,185466,20,false,rwinj,2026-06-25T23:54:59Z,"","Rhino Atlantic",0.647,0.538,11,-9.563,1,0.0333,0.0171,0.0128,0.222,0.647,126.717,4
spotify:track:6gU7ohksNd6LsEJMWfDRhp,"Soma","Is This It","The Strokes",2001-07-30,153840,57,false,rwinj,2026-06-25T23:55:11Z,"garage rock,indie rock,alternative rock","RCA Records Label",0.499,0.706,0,-7.335,1,0.0302,0.0747,0.00289,0.0753,0.483,148.928,4
spotify:track:2nO1DYEg1X5GHi8SSuNJQj,"Wait for Me","Mechanical Bull (Expanded Edition)","Kings of Leon",2013-09-24,210158,78,false,rwinj,2026-06-25T23:55:22Z,"","RCA/Legacy",0.488,0.624,9,-8.357,1,0.0329,0.0263,0.00223,0.122,0.308,116.723,4
spotify:track:4euYSSvpQZSAQ4gThyL2QD,"Ain't Wastin' Time No More","Eat A Peach","Allman Brothers Band",1972-02-12,221890,64,false,rwinj,2026-06-25T23:55:29Z,"southern rock,jam band,classic rock,blues rock,country rock","Island Def Jam",0.453,0.607,3,-13.4,1,0.0345,0.337,0.024,0.0998,0.724,91.47,4
spotify:track:2TIKWWCf6qAtVP6AGa7e9k,"I'll Wait - 2015 Remaster","1984 (Remastered)","Van Halen",1984-01-04,280146,64,false,rwinj,2026-06-25T23:55:36Z,"glam metal,classic rock,rock,hard rock","Rhino/Warner Records",0.626,0.852,2,-4.575,0,0.036,0.232,0.00000417,0.501,0.864,115.401,4
spotify:track:6rZ4Q8YW88xCERDq0AEbmt,"Rusholme Ruffians - 2011 Remaster","Meat Is Murder","The Smiths",1985-02-11,260133,50,false,rwinj,2026-06-25T23:55:46Z,"new wave,madchester,jangle pop","WM UK",0.592,0.895,2,-7.005,1,0.029,0.114,0.0000814,0.333,0.901,116.439,4
spotify:track:76GlO5H5RT6g7y0gev86Nk,"Just like Heaven","Kiss Me, Kiss Me, Kiss Me","The Cure",1987-05-25,212000,77,false,rwinj,2026-06-25T23:55:51Z,"new wave,post-punk,gothic rock,darkwave","Rhino/Elektra",0.43,0.971,9,-3.845,1,0.0524,0.0271,0.0000216,0.185,0.764,151.219,4
spotify:track:18fIsTimWvKXA2whjHYON3,"Little Guitars - 2015 Remaster","Diver Down (Remastered)","Van Halen",1982-04-14,227630,52,false,rwinj,2026-06-25T23:56:05Z,"glam metal,classic rock,rock,hard rock","Rhino/Warner Records",0.478,0.95,5,-3.442,1,0.0526,0.243,0.000852,0.114,0.854,147.069,4
spotify:track:3eMYc6FK9XvyauIaxcJtRS,"Drown","(Rotten Apples) The Smashing Pumpkins Greatest Hits","The Smashing Pumpkins",2001-01-01,270400,68,false,rwinj,2026-06-25T23:56:51Z,"alternative rock,rock","Virgin Records",0.432,0.415,2,-9.755,1,0.0357,0.00849,0.927,0.107,0.189,144,4
spotify:track:2JuasWPUodaUxf5nwNpciQ,"Nutshell","Jar Of Flies","Alice In Chains",1994,259200,83,false,rwinj,2026-06-25T23:56:55Z,"grunge,post-grunge","Columbia",0.384,0.561,3,-10.059,0,0.0296,0.373,0.253,0.0775,0.159,136.136,3
spotify:track:4YFcGTdgmEuw8xTO4XrxbB,"Zero - Remastered 2012","Mellon Collie And The Infinite Sadness (Deluxe Edition)","The Smashing Pumpkins",1995,160173,71,true,rwinj,2026-06-25T23:57:17Z,"alternative rock,rock","Virgin Records",0.438,0.728,8,-7.105,1,0.0458,0.0000349,0.57,0.0509,0.701,128.04,4
spotify:track:1iArQTuOzxvrtniGmkyy92,"Burden In My Hand","Down On The Upside","Soundgarden",1996-05-21,290106,68,false,rwinj,2026-06-25T23:57:41Z,"grunge,post-grunge,hard rock","A&M",0.319,0.803,10,-8.928,1,0.0394,0.00534,0.0126,0.177,0.589,183.031,4
spotify:track:0GvC9hj6rWx7O1jinbhjty,"Perfect","Adore (2014 Remaster)","The Smashing Pumpkins",1998,202853,65,false,rwinj,2026-06-25T23:57:57Z,"alternative rock,rock","SMASHING PUMPKINS - DEAL #2 PHYSICAL",0.644,0.909,4,-6.331,0,0.0435,0.0096,0.634,0.464,0.539,114.283,4
spotify:track:0n0llohENPn55yP4RztnG5,"Canada","Canada","The Guest List",2022-12-02,176123,40,false,rwinj,2026-06-25T23:58:20Z,"","Spinnaker Promotions",0.534,0.789,3,-5.313,0,0.0316,0.000972,0.00000194,0.176,0.596,99.974,4
spotify:track:1TAAAbxtkJuq8SK4HyQdtJ,"Never You Done That","All The Rage","General Public",1984-01-28,250666,4,false,rwinj,2026-06-25T23:58:43Z,"new wave","Shout Factory Records",0.476,0.69,7,-12.303,1,0.0448,0.0565,0.000416,0.557,0.844,154.915,4
spotify:track:5EWPGh7jbTNO2wakv8LjUI,"Free Bird","Pronounced' Leh-'Nerd 'Skin-'Nerd","Lynyrd Skynyrd",1973-01-01,547106,83,false,rwinj,2026-06-25T23:58:48Z,"southern rock,classic rock,rock","Geffen*",0.249,0.834,0,-8.21,1,0.0574,0.0742,0.0000969,0.0924,0.337,118.222,4
spotify:track:54TaGh2JKs1pO9daXNXI5q,"Fly By Night","Fly By Night","Rush",1975-02-15,202200,65,false,rwinj,2026-06-25T23:58:54Z,"progressive rock,classic rock,hard rock,rock,aor","Mercury Records",0.501,0.702,7,-8.543,1,0.0671,0.0872,0.000994,0.0671,0.58,139.095,4
spotify:track:0gJmT4VMZd6iYDvqfOou0A,"Houses of the Holy - Remaster","Physical Graffiti (Remaster)","Led Zeppelin",1975-02-24,244686,46,false,rwinj,2026-06-25T23:59:08Z,"classic rock,rock,hard rock,rock and roll","Atlantic Records",0.632,0.849,9,-8.282,1,0.0351,0.167,0.0389,0.571,0.939,123.092,4
spotify:track:7gp0e8WPmC1xw9Juz1SSOc,"Ocean Size - 2006 Remaster","Up from the Catacombs: The Best of Jane's Addiction","Jane's Addiction",2006-09-18,260293,18,false,rwinj,2026-06-25T23:59:23Z,"funk rock,grunge","Rhino/Warner Records",0.128,0.956,9,-4.968,1,0.201,0.132,0.0168,0.218,0.204,188.337,4
spotify:track:7Dmtj0kicT7AMR9TSmUASf,"Trampled Under Foot - Remaster","Physical Graffiti (Remaster)","Led Zeppelin",1975-02-24,336835,46,false,rwinj,2026-06-25T23:59:32Z,"classic rock,rock,hard rock,rock and roll","Atlantic Records",0.561,0.842,2,-7.518,0,0.0566,0.239,0.412,0.0768,0.843,111.209,4
spotify:track:587bVBCHYW5Q2VNRLig4AS,"Born On The Bayou","Bayou Country (Expanded Edition)","Creedence Clearwater Revival",1969-01-05,315200,73,false,rwinj,2026-06-25T23:59:36Z,"classic rock,southern rock,country rock","Craft Recordings",0.656,0.601,9,-7.734,1,0.0389,0.0553,0.0667,0.0974,0.576,117.296,4
spotify:track:64PgbvQuUk8ZZc61chQ1fD,"Take the Highway","The Marshall Tucker Band","The Marshall Tucker Band",1973-08-01,375613,57,false,rwinj,2026-06-25T23:59:42Z,"southern rock,country rock,classic rock","Reservoir Recordings",0.384,0.734,7,-5.643,1,0.0349,0.263,0.0863,0.0733,0.584,95.58,4
spotify:track:4YDIm7KU50tf4lXVC4EBzc,"Feelin' Blue","Willy And The Poor Boys (Expanded Edition)","Creedence Clearwater Revival",1969-11-02,306800,60,false,rwinj,2026-06-25T23:59:53Z,"classic rock,southern rock,country rock","Craft Recordings",0.781,0.489,7,-9.196,1,0.0337,0.435,0.0131,0.21,0.864,101.957,4
